code;name;in_stock_balance;created_at;is_weight
7610;Труба проф. 100х50х 8 ст20;2.22;2026-01-01;FALSE
7611;Труба проф. 100х50х 6 ст35;1.43;2026-01-01;FALSE
7612;Труба проф. 80х60х 4 ст20;4.54;2026-01-01;FALSE
7613;Труба проф. 80х60х 5 ст20;5.135;2026-01-01;FALSE
7615;Труба проф. 80х60х 6 ст20;0.205;2026-01-01;FALSE
7616;Труба проф. 80х60х 8 ст20;0.607;2026-01-01;FALSE
7617;Труба проф. 80х60х 5 ст35;7.53;2026-01-01;FALSE
7618;Труба проф. 80х60х 6 ст35;3.21;2026-01-01;FALSE
7620;Труба проф. 80х40х 5 ст09Г2С;0.471;2026-01-01;FALSE
7621;Труба проф. 80х40х 6 ст10;0.325;2026-01-01;FALSE
7622;Труба проф. 80х40х 4 ст20;3.21;2026-01-01;FALSE
7623;Труба проф. 80х40х 5 ст20;2.18;2026-01-01;FALSE
7624;Труба проф. 80х40х 5.5 ст20;0.14;2026-01-01;FALSE
7625;Труба проф. 80х40х 6 ст20;2.59;2026-01-01;FALSE
7627;Труба проф. 70х50х 4 ст09Г2С;1.13;2026-01-01;FALSE
7628;Труба проф. 70х50х 5 ст09Г2С;1.71;2026-01-01;FALSE
7629;Труба проф. 70х50х 6 ст09Г2С;3.49;2026-01-01;FALSE
7630;Труба проф. 70х50х 4 ст20;0.738;2026-01-01;FALSE
7632;Труба проф. 70х50х 5 ст20;7.677;2026-01-01;FALSE
7633;Труба проф. 70х50х 6 ст20;2.7;2026-01-01;FALSE
7634;Труба проф. 70х50х 4 ст35;1.68;2026-01-01;FALSE
7636;Труба проф. 70х50х 6 ст35;3.545;2026-01-01;FALSE
7639;Труба проф. 160х80х 5 ст20;5.85;2026-01-01;FALSE
7640;Труба проф. 160х80х 6 ст20;7;2026-01-01;FALSE
7641;Труба проф. 160х80х 8 ст20;3.73;2026-01-01;FALSE
7642;Труба проф. 160х80х10 ст20;5.56;2026-01-01;FALSE
7643;Труба проф. 160х80х10 ст35;0.61;2026-01-01;FALSE
7644;Труба проф. 160х100х6 ст09Г2С;3.85;2026-01-01;FALSE
7645;"Труба проф. 160х100х4,5 ст20";2.85;2026-01-01;FALSE
7646;Труба проф. 160х100х5 ст20;2.43;2026-01-01;FALSE
7647;Труба проф. 160х100х6 ст20;3.91;2026-01-01;FALSE
7648;Труба проф. 160х100х8 ст20;2.32;2026-01-01;FALSE
7649;Труба проф. 160х120х 5 ст09Г2С;1.38;2026-01-01;FALSE
7651;Труба проф. 160х120х 8 ст09Г2С;3.65;2026-01-01;FALSE
7652;Труба проф. 160х120х 5 ст20;0.04;2026-01-01;FALSE
7653;Труба проф. 160х120х 5 ст20;3.46;2026-01-01;FALSE
7654;Труба проф. 160х120х 6 ст20;2.65;2026-01-01;FALSE
7655;Труба проф. 160х120х 8 ст20;4.785;2026-01-01;FALSE
7656;Труба проф. 160х120х10 ст20;4.325;2026-01-01;FALSE
7657;Труба проф. 160х140х 6 ст20;2.26;2026-01-01;FALSE
7658;Труба проф. 160х140х 8 ст20;2.35;2026-01-01;FALSE
7659;Труба проф. 200х150х 6 ст09Г2С;0.14;2026-01-01;FALSE
7660;Труба проф. 200х150х 8 ст09Г2С;0;2026-01-01;FALSE
7661;Труба проф. 200х150х10 ст09Г2С;0.76;2026-01-01;FALSE
7663;Труба проф. 200х150х 8 ст20;16.065;2026-01-01;FALSE
7664;Труба проф. 200х150х10 ст20;9.701;2026-01-01;FALSE
7669;Труба проф. 200х160х 8 ст09Г2С;0.355;2026-01-01;FALSE
7670;Труба проф. 200х160х10 ст09Г2С;1.11;2026-01-01;FALSE
7671;Труба проф. 200х160х 6 ст20;3.41;2026-01-01;FALSE
7672;Труба проф. 200х160х 8 ст20;7.325;2026-01-01;FALSE
7673;Труба проф. 200х160х10 ст20;5.49;2026-01-01;FALSE
7676;Труба проф. 200х100х 8 ст09Г2С;8.69;2026-01-01;FALSE
7677;Труба проф. 200х100х10 ст09Г2С;6.265;2026-01-01;FALSE
7678;Труба проф. 200х100х 6 ст20;3.255;2026-01-01;FALSE
7679;Труба проф. 200х100х 8 ст20;18.465;2026-01-01;FALSE
7680;Труба проф. 200х100х10 ст20;7.665;2026-01-01;FALSE
7681;Труба проф. 200х100х12 ст20;7.825;2026-01-01;FALSE
7683;Труба проф. 180х100х 8 ст09Г2С;2.95;2026-01-01;FALSE
7684;Труба проф. 180х100х10 ст09Г2С;0;2026-01-01;FALSE
7685;Труба проф. 180х100х 6 ст20;3.98;2026-01-01;FALSE
7686;Труба проф. 180х100х 8 ст20;16.68;2026-01-01;FALSE
7687;Труба проф. 180х100х10 ст20;5.065;2026-01-01;FALSE
7688;Труба проф. 180х100х12 ст20;0.06;2026-01-01;FALSE
7690;Труба проф. 180х140х 6 ст09Г2С;3.5;2026-01-01;FALSE
7691;Труба проф. 180х140х 8 ст09Г2С;0.7;2026-01-01;FALSE
7692;Труба проф. 180х140х 6 ст20;7.45;2026-01-01;FALSE
7693;Труба проф. 180х140х 8 ст20;6.57;2026-01-01;FALSE
7695;Труба проф. 100х40х 5 ст20;0.7;2026-01-01;FALSE
7696;Труба проф. 100х70х 5 ст09Г2С;0;2026-01-01;FALSE
7697;Труба проф. 100х70х 6 ст09Г2С;0.17;2026-01-01;FALSE
7698;Труба проф. 100х70х 5 ст20;6.09;2026-01-01;FALSE
7699;Труба проф. 100х70х 6 ст20;2.78;2026-02-17;FALSE
7700;Труба проф. 100х70х 7 ст20;2.685;2026-01-01;FALSE
7701;Труба проф. 150х100х 6 ст09Г2С;0.7;2026-01-01;FALSE
7702;Труба проф. 150х100х 8 ст09Г2С;0.1;2026-01-01;FALSE
7703;Труба проф. 150х100х10 ст09Г2С;0;2026-01-01;FALSE
7704;Труба проф. 150х100х 5 ст20;5.98;2026-01-01;FALSE
7705;Труба проф. 150х100х 6 ст20;7.571;2026-01-01;FALSE
7706;Труба проф. 150х100х 8 ст20;21.297;2026-01-01;FALSE
7707;Труба проф. 150х100х10 ст20;18.44;2026-01-01;FALSE
7710;Труба проф. 140х100х 6 ст09Г2С;7.28;2026-01-01;FALSE
7711;Труба проф. 140х100х 5 ст20;0;2026-01-01;FALSE
7712;Труба проф. 140х100х 6 ст20;2.998;2026-01-01;FALSE
7713;Труба проф. 140х100х 8 ст20;2.97;2026-01-01;FALSE
7714;Труба проф. 140х100х10 ст20;2.8;2026-01-01;FALSE
7715;Труба проф. 140х120х 5 ст09Г2С;0.62;2026-01-01;FALSE
7716;Труба проф. 140х120х 6 ст09Г2С;2.64;2026-01-01;FALSE
7717;Труба проф. 140х120х 5 ст20;4.035;2026-01-01;FALSE
7718;Труба проф. 140х120х 6 ст20;6.97;2026-01-01;FALSE
7719;Труба проф. 140х120х 8 ст20;1.85;2026-01-01;FALSE
7721;Труба проф. 140х80х 6 ст09Г2С;4.31;2026-01-01;FALSE
7722;Труба проф. 140х80х 8 ст09Г2С;5.7;2026-01-01;FALSE
7723;Труба проф. 140х80х 5 ст20;7.735;2026-01-01;FALSE
7724;Труба проф. 140х80х 6 ст20;10.88;2026-01-01;FALSE
7725;Труба проф. 140х80х 8 ст20;2.65;2026-01-01;FALSE
7726;Труба проф. 140х80х10 ст20;2.145;2026-01-01;FALSE
7727;Труба проф. 160х110х 6.3 ст20;0.13;2026-01-01;FALSE
7728;Труба проф. 160х90х 6 ст20;7.21;2026-01-01;FALSE
7729;Труба проф. 160х90х 8 ст20;4.94;2026-01-01;FALSE
7730;Труба проф. 210х100х 6 ст09Г2С;14.2;2026-01-01;FALSE
7731;Труба проф. 210х100х 8 ст09Г2С;4.34;2026-01-01;FALSE
7732;Труба проф. 210х100х 8 ст20;2.92;2026-01-01;FALSE
7734;Труба проф. 140х60х 5 ст20;7.555;2026-01-01;FALSE
7735;Труба проф. 140х60х 6 ст20;4.78;2026-01-01;FALSE
7736;Труба проф. 140х60х 8 ст20;2.315;2026-01-01;FALSE
7737;Труба проф. 250х110х 8 ст09Г2С;5.76;2026-01-01;FALSE
7739;Труба проф. 250х110х 8 ст20;13.4;2026-01-01;FALSE
7740;Труба проф. 250х110х10 ст20;9.005;2026-01-01;FALSE
7741;Труба проф. 60х40х 4 ст09Г2С;1.824;2026-01-01;FALSE
7742;Труба проф. 60х40х 5 ст09Г2С;7.665;2026-01-01;FALSE
7743;Труба проф. 60х40х 4 ст20;1.647;2026-01-01;FALSE
7744;Труба проф. 60х40х 5 ст20;0.189;2026-01-01;FALSE
7745;Труба проф. 60х40х 6 ст20;0.981;2026-01-01;FALSE
7746;Труба проф. 60х40х 4 ст35;0.34;2026-01-01;FALSE
7747;Труба проф. 60х40х 5 ст35;8.354;2026-01-01;FALSE
7773;Труба проф. 144х104х 6 ст20;0.157;2026-01-01;FALSE
7774;Труба проф. 280х160х 8 ст20;0.48;2026-01-01;FALSE
7785;Труба проф. 90х50х6 ст20;3.015;2026-01-01;FALSE
7797;Труба проф. 61.5х61.5х 8 ст20;2.39;2026-01-01;FALSE
7801;Труба проф. 80х50х 6 ст09Г2С;0;2026-01-01;FALSE
7802;Труба проф. 80х50х 4 ст20;3.01;2026-01-01;FALSE
7803;Труба проф. 80х50х 5 ст20;3.94;2026-01-01;FALSE
7804;Труба проф. 80х50х 6 ст20;2.23;2026-01-01;FALSE
7809;ГОСТ 8734 22х4 ст20;0.006;2026-01-01;FALSE
7816;ГОСТ 8734 21х 4.5 ст10;0.008;2026-01-01;FALSE
7817;ГОСТ 8734 21х 2 ст20;0.023;2026-01-01;FALSE
7818;ГОСТ 8734 21х 2.5 ст20;0.028;2026-01-01;FALSE
7837;Труба проф. 303х303х10 ст09Г2С;1.525;2026-01-01;FALSE
7838;Труба проф. 303х303х10 ст20;5.39;2026-01-01;FALSE
7843;Труба проф. 220х220х 8 ст20;2.1;2026-01-01;FALSE
7845;Труба проф. 220х220х12 ст20;1.24;2026-01-01;FALSE
7846;Труба проф. 220х140х 6 ст20;2.03;2026-01-01;FALSE
7848;Труба проф. 220х140х 8 ст20;1.3;2026-01-01;FALSE
7877;Труба проф. 51х41х 4 ст20;1.92;2026-01-01;FALSE
7879;Труба проф. 403х203х10 ст09Г2С;4.12;2026-01-01;FALSE
7880;Труба проф. 403х203х10 ст20;6.09;2026-01-01;FALSE
7915;Труба проф. 140х110х 8 ст20;1.34;2026-01-01;FALSE
7938;ГОСТ 8734 27.7х3 ст10;0.119;2026-01-01;FALSE
7939;ГОСТ 8734 25.4х2 ст10;0.071;2026-01-01;FALSE
7940;ГОСТ 8734 26.7х 5 ст10;0.014;2026-01-01;FALSE
7943;Труба проф. 400х210х10 ст20;0.66;2026-01-01;FALSE
7947;ГОСТ 8734 15х4.5 ст10;1.164;2026-01-01;FALSE
7952;ГОСТ 8734 23х2.5 ст20;0.002;2026-01-01;FALSE
7954;ГОСТ 8734 23х3 ст35;0.012;2026-01-01;FALSE
7984;Труба проф. 220х100х8 ст20;3.56;2026-01-01;FALSE
8015;Труба проф. електрозварна 360х255х10 ст3пс;0.52;2026-01-01;FALSE
8016;Труба проф. електрозварна 401х201-205х10 ст3пс;0.53;2026-01-01;FALSE
8030;ГОСТ 8732 406х45 ст09Г2С;1.47;2026-01-01;FALSE
8038;ГОСТ 8732 406х30 ст20;0.73;2026-01-01;FALSE
8042;ГОСТ 8732 406х60 ст20;0;2026-01-01;FALSE
8043;ГОСТ 8732 406х40 ст45;0.011;2026-01-01;FALSE
8054;Труба проф. 180х120х 8 ст20;1.18;2026-01-01;FALSE
8064;Труба проф. 260х140х8 ст20;1.46;2026-01-01;FALSE
8083;Труба проф. 150х90х 6 ст20;2.88;2026-01-01;FALSE
8085;Труба проф. 180х133х 8 ст20;0.49;2026-01-01;FALSE
8090;Труба проф. 400х250х10 ст20;1.78;2026-01-01;FALSE
8107;Труба проф. 260х180х10 ст20;3.84;2026-01-01;FALSE
8124;Труба проф. 310х210х8 ст20;3.49;2026-01-01;FALSE
8137;Арматура 12мм   _1;0.392;2026-01-01;FALSE
8176;Труба проф. 173х173х16 ст09Г2С;0.66;2026-01-01;FALSE
8179;ГОСТ 8732 50х 3 ст20;0.08;2026-01-01;FALSE
8194;ГОСТ 8732 47х 3 ст20;0.084;2026-01-01;FALSE
8214;Труба проф. 180х75х 8 ст20;4.4;2026-01-01;FALSE
8216;Труба проф. 150х80х 5 ст20;0.878;2026-01-01;FALSE
8217;Труба проф. 150х80х 6 ст20;4.349;2026-01-01;FALSE
8218;Труба проф. 150х80х 8 ст20;2.505;2026-01-01;FALSE
8219;Труба проф. 150х80х10 ст20;3.76;2026-01-01;FALSE
8220;Труба проф. 110х60х 4 ст20;0.775;2026-01-01;FALSE
8221;Труба проф. 110х60х 6 ст20;3.62;2026-01-01;FALSE
8233;Труба проф. 240х160х 8 ст20;4.42;2026-01-01;FALSE
8234;Труба проф. 240х160х10 ст20;0.24;2026-01-01;FALSE
8237;Труба проф. 240х120х8 ст20;2.67;2026-01-01;FALSE
8241;Труба проф. 300х200х 8 ст20;8.055;2026-01-01;FALSE
8242;Труба проф. 300х200х 9 ст20;0.11;2026-01-01;FALSE
8243;Труба проф. 300х200х10 ст20;6.92;2026-01-01;FALSE
8244;Труба проф. 180х80х 5 ст20;8.83;2026-01-01;FALSE
8245;Труба проф. 180х80х 6 ст20;4.26;2026-01-01;FALSE
8246;Труба проф. 180х80х 7 ст20;2.32;2026-01-01;FALSE
8247;Труба проф. 180х80х 8 ст20;9.48;2026-01-01;FALSE
8248;Труба проф. 180х150х 8 ст20;5.46;2026-01-01;FALSE
8250;Труба проф. 180х150х12 ст20;1.11;2026-01-01;FALSE
8251;Труба проф. 250х150х 8 ст09Г2С;6.36;2026-01-01;FALSE
8252;Труба проф. 250х150х10 ст09Г2С;0.115;2026-01-01;FALSE
8253;Труба проф. 250х150х 8 ст20;5.835;2026-01-01;FALSE
8254;Труба проф. 250х150х10 ст20;8.3;2026-01-01;FALSE
8255;Труба проф. 250х150х12 ст20;5.14;2026-01-01;FALSE
8481;Труба проф. 200х80х 8 ст09Г2С;9.92;2026-01-01;FALSE
8482;Труба проф. 200х80х 6 ст20;9.625;2026-01-01;FALSE
8483;Труба проф. 200х80х 8 ст20;4.72;2026-01-01;FALSE
8509;Труба проф. 310х306х10 ст20;0.34;2026-01-01;FALSE
8510;Труба проф. 309х306х10 ст20;0.89;2026-01-01;FALSE
8623;Брухт сталевий;2.812;2026-01-01;FALSE
8661;Труба проф. електрозварна 360х250х10 ст3пс;0.52;2026-01-01;FALSE
8773;EN 10210-1:2006 219.1х10 стS355J2H;0;2026-01-01;FALSE
8787;ГОСТ 8732 48.3х 2.6 ст20;0.018;2026-01-01;FALSE
8792;ГОСТ 8732 146х30 ст45;0.15;2026-01-01;FALSE
8793;ГОСТ 8732 152х36 ст45;0.165;2026-01-01;FALSE
8796;"КАНАТ СВ 11,5";30;2026-01-01;FALSE
8797;"Катанка 5,5мм ст SAE";0.39;2026-01-01;FALSE
8800;Леска;183;2026-01-01;FALSE
8801;тр. 60*60 *4;0.29;2026-01-01;FALSE
8802;"Эл.ДвигательАИР160М2 18,5кВт300об";1;2026-01-01;FALSE
8803;JUT Agrass POPULAR 15/140.4х25 (покриття тафтингов;40;2026-01-01;FALSE
8806;Клей UZIN KR 436 AIL Weather A+B 13.2кг;1;2026-01-01;FALSE
8807;Металлопластиковые изделия;18.86;2026-01-01;FALSE
8808;Стрічка  для приклею. стиків штучної трави;10;2026-01-01;FALSE
8809;"ЕТІКА Розетка 2к+3, білий";46;2026-01-01;FALSE
8810;Профіль КНАУФ С/27/60/27/06/3000;70;2026-01-01;FALSE
8811;"Keraflex Extra S1 Grey/25 - Керафлекс Екстра С1, сірий (Польща)";10;2026-01-01;FALSE
8815;Бланк Карта спецодяг;66;2026-01-01;FALSE
8816;БЛОКконтакт КТ/КТП;1;2026-01-01;FALSE
8817;БЛОКконтактный;7;2026-01-01;FALSE
8821;Висетримач;15;2026-01-01;FALSE
8822;Втулка;2;2026-01-01;FALSE
8823;Выключ.авт.DZ47-60;1;2026-01-01;FALSE
8824;Выключатель 1кл.Meridian;2;2026-01-01;FALSE
8825;Выключатель ВП 16-23Б-231-55 У2.3;3;2026-01-01;FALSE
8826;Выключатель кинцев.ВУ-22-2Б;0;2026-01-01;FALSE
8827;Гайка+шайба;3;2026-01-01;FALSE
8828;Гофротруба двухшар.KF 09040 UVFA;4;2026-01-01;FALSE
8829;Гофротруба чорная 320N;0;2026-01-01;FALSE
8834;Запобижник ПН111-10-10-20У1;2;2026-01-01;FALSE
8835;"Запобіжник ПТ 111.10-10-31,5 УЗ";6;2026-01-01;FALSE
8837;Ізолента ПВХ 50м.;3;2026-01-01;FALSE
8838;Индикаторная пломба;120;2026-01-01;FALSE
8840;"КАБЕЛЬ ВВГнг 3х2,5";0.098;2026-01-01;FALSE
8843;Камутатор;1;2026-01-01;FALSE
8844;"КАНАТ СВ 8,3";248;2026-01-01;FALSE
8846;Клей для склошобой Quelyd (500кг).;3;2026-01-01;FALSE
8848;Колесо зубчатое;3;2026-01-01;FALSE
8849;КОЛОДКА;3;2026-01-01;FALSE
8850;КОЛОДКА торм.ТКТ-2000;2;2026-01-01;FALSE
8851;Контакт для ПМА-5100;12;2026-01-01;FALSE
8852;Контакт для пускателя ПМА-5000;6;2026-01-01;FALSE
8853;Контакт до ПМА - 4100 нерух.;38;2026-01-01;FALSE
8854;Контакт до ПМА - 4100 рух.;15;2026-01-01;FALSE
8855;Контакт к ПМА-4000 С (Нерухомий);0;2026-01-01;FALSE
8856;Контакт к ПМА-4000 С (рухомий);24;2026-01-01;FALSE
8857;Контакт КТ/КТП 6010 нерух.;3;2026-01-01;FALSE
8858;Контакт КТ/КТП 6010 рух.;3;2026-01-01;FALSE
8859;Контактор зм.стр.NC1-1210220V;1;2026-01-01;FALSE
8860;Контактор зм.стр.NC1-2510220V;1;2026-01-01;FALSE
8861;Контактор КТ 6023Б;1;2026-01-01;FALSE
8863;Котушка МО-100 380 ПВ-100;3;2026-01-01;FALSE
8864;Крепления руля;1;2026-01-01;FALSE
8865;Кронштейн подвесной 370;10;2026-01-01;FALSE
8866;КРЫШКА кранового колеса;2;2026-01-01;FALSE
8867;Лампа с/д ВТ- 568 С37 7W E27;12;2026-01-01;FALSE
8868;"ЛЕНТА огражд.75х0,045";200;2026-01-01;FALSE
8869;Лист г/к2мм 1000х2000;5;2026-01-01;FALSE
8872;МАСЛО трансмис.(бочка216м.куб);1;2026-01-01;FALSE
8873;Металлорукав;48;2026-01-01;FALSE
8874;"МОТОР-редуктор 4МП-50-22,4-590Н";1;2026-01-01;FALSE
8875;Нож обрезной;1;2026-01-01;FALSE
8878;ПАНЕЛЬ;5;2026-01-01;FALSE
8879;ПЗВNL1-63;1;2026-01-01;FALSE
8882;Подвес пр.ун.60х125уп.10шт(22паков);22;2026-01-01;FALSE
8883;Подложка изоляц.;1;2026-01-01;FALSE
8884;Подшипник;22;2026-01-01;FALSE
8885;Подшипник 209;2;2026-01-01;FALSE
8886;Подшипник 210;2;2026-01-01;FALSE
8889;Показатель напряжения;1;2026-01-01;FALSE
8890;Полумуфта двигателя Кр.козл. 1;5;2026-01-01;FALSE
8892;Полумуфта кулачкова 10.07;2;2026-01-01;FALSE
8893;Полумуфта редуктора Кр.Козл.№1;2;2026-01-01;FALSE
8894;"ПРОВОД ШВВП 2х2,5";0.018;2026-01-01;FALSE
8895;"ПРОВОД ШВВП 3х1,5";0.015;2026-01-01;FALSE
8896;"ПРОВОД ШВВП3х2,5";0.058;2026-01-01;FALSE
8899;Пускатель ПМА 4600;1;2026-01-01;FALSE
8903;Разьем с загл.1х16А(каучук);1;2026-01-01;FALSE
8905;РЕМЕНЬ;1;2026-01-01;FALSE
8908;Решетка з дод.обрамлением;15;2026-01-01;FALSE
8910;Розетка с з/к с з/ш с крышкой Meridian;4;2026-01-01;FALSE
8915;Светильник 12W 6400K LED;4;2026-01-01;FALSE
8918;Свеча;13;2026-01-01;FALSE
8922;Средство дезифицирующее"АХД 2000 экспресс" 5л.;6;2026-01-01;FALSE
8924;Стекло триплекс;1.125;2026-01-01;FALSE
8926;"СТРОП  г/п 2,5 т 2500";28;2026-01-01;FALSE
8928;СТРОП 4СК в/п 10т2500м;3;2026-01-01;FALSE
8930;"Строп в/п 4,0тн 5000";2;2026-01-01;FALSE
8931;"Строп в/п 5,0тн 5000";2;2026-01-01;FALSE
8932;"СТРОП ВК 4,0";5;2026-01-01;FALSE
8934;Сцепление;1;2026-01-01;FALSE
8936;Труба гофрована ПВХ (черная) д20;201;2026-01-01;FALSE
8937;Трубка ПВХ;1;2026-01-01;FALSE
8939;Угол внутр.;7;2026-01-01;FALSE
8940;Угол наружн.;13;2026-01-01;FALSE
8941;Уголок МДФ универс.Дуб;15;2026-01-01;FALSE
8942;Фиксатор на Дин-рейку;2;2026-01-01;FALSE
8943;Фланец зубчатый Кр.козл. №1Т.09.06;3;2026-01-01;FALSE
8944;Чашка сцепления;1;2026-01-01;FALSE
8945;Шкив тормозной 08.06;1;2026-01-01;FALSE
8946;Шкив тормозной 09.08;1;2026-01-01;FALSE
8948;Шкив тормозной 09.12;1;2026-01-01;FALSE
8949;Шкив тормозной 10.08;2;2026-01-01;FALSE
8950;Шкив тормозной 10.11;2;2026-01-01;FALSE
8951;ШПАЛЫ ДЕРЕВЯННЫЕ;75;2026-02-16;FALSE
8955;Щетка М-1 10х25х32 к1;18;2026-01-01;FALSE
8956;ЩЕТКА эл.;23;2026-01-01;FALSE
8957;"Эл.щетка МГ 12,5х32х40";14;2026-01-01;FALSE
8958;"Эмаль пентафл.белая (2,8кг)";2;2026-01-01;FALSE
8959;"Эмаль пентафл.коричневая (2,8кг)";0;2026-01-01;FALSE
8960;Эмаль ПФ-115 (12кг);1;2026-01-01;FALSE
8961;Эмаль ПФ-115 К серая (12кг);1;2026-01-01;FALSE
8962;Диск жостк.(дляс-мы видеон.уч.5.);4;2026-01-01;FALSE
8965;Нож райдера 5796525-10;6;2026-01-01;FALSE
8968;"СТРОП канат. 2,5 т 3500";2;2026-01-01;FALSE
8970;ЭгозаКазачка;46;2026-01-01;FALSE
8976;ЛИСТ 10*1500*6000;0.407;2026-01-01;FALSE
8977;Лист 16;0.232;2026-01-01;FALSE
8978;ЛИСТ 45;0.572;2026-01-01;FALSE
8979;Лист 63;0.26;2026-01-01;FALSE
8980;ЛИСТ г/к б-22мм;0.17;2026-01-01;FALSE
8981;ЛИСТ г/к б-30мм;1.12;2026-01-01;FALSE
8982;ЛИСТ г/к б-40мм;1.38;2026-01-01;FALSE
9014;ГОСТ 8732 159х25 ст45;2.753;2026-01-01;FALSE
9016;"Бокс для автомобіля  літера Г (22,3кв.м.)";0;2026-01-01;FALSE
9018;"Бокс для автомобіля літера Е(22,3кв.м.)";0;2026-01-01;FALSE
9019;"Комплекс м.Нов-к.вул.Пiвнiчна,23Б";1;2026-01-01;FALSE
9020;"Нежитлове приміщення 7 поверх. приміщення №701,702,703,704  (569,8 м2)";0;2026-01-01;FALSE
9022;Люнет;2;2026-01-01;FALSE
9023;"Манометр МТП-60С 4,5м";2;2026-01-01;FALSE
9025;Счетчик мотогодин.228ЧП;1;2026-01-01;FALSE
9048;АИ -95;85.24;2026-01-01;FALSE
9050;ГАЗ;57.28;2026-01-01;FALSE
9052;ГАЗ пропан-бутан;0;2026-01-31;FALSE
9055;ДТ;550.22;2026-01-01;FALSE
9057;БОЧКА;2;2026-01-01;FALSE
9065;Закрутка ТЕМП;41;2026-01-01;FALSE
9066;"ЗПП ц. 30,26";41;2026-01-01;FALSE
9067;Кресло;2;2026-01-01;FALSE
9068;Стол  письменный;2;2026-01-01;FALSE
9069;Стул;2;2026-01-01;FALSE
9078;ГОСТ 8732 219х50 ст35;0.86;2026-03-24;FALSE
9120;Фланец зубчатый Кр.козл. №1Т.08.12;2;2026-01-01;FALSE
9128;КАРТОЧКИ СКЛ.УЧЕТА;400;2026-01-01;FALSE
9132;"Канат ДСТ 2688-80(8,3мм, А2(змазан)";56;2026-01-01;FALSE
